Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201704;107,203;1,6;NA;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;201704;107,6596;1,9;NA;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;201704;111,0573;0,4;NA;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201704;107,2411;2,1;NA;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201704;106,9207;2,8;NA;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;201704;107,8413;2,2;NA;Patagonia
12.1;Cuidado personal;Grupos;201704;107,196;1,5;NA;Pampeana
12.1;Cuidado personal;Grupos;201704;107,5726;2,9;NA;Noreste
12.1;Cuidado personal;Grupos;201704;106,1614;1,3;NA;Noroeste
12.1;Cuidado personal;Grupos;201704;105,8914;1,2;NA;Cuyo
12.1;Cuidado personal;Grupos;201704;108,2575;2,4;NA;Patagonia
01.1.1;Pan y cereales;Clase;201704;107,229;1,6;NA;Pampeana
01.1.1;Pan y cereales;Clase;201704;106,3181;1,6;NA;Noreste
01.1.1;Pan y cereales;Clase;201704;107,5939;2,2;NA;Noroeste
01.1.1;Pan y cereales;Clase;201704;110,4638;4,1;NA;Cuyo
01.1.1;Pan y cereales;Clase;201704;105,6404;1;NA;Patagonia
01.1.2;Carnes y derivados;Clase;201704;105,1798;2,1;NA;Pampeana
01.1.2;Carnes y derivados;Clase;201704;106,2397;3,2;NA;Noreste
01.1.2;Carnes y derivados;Clase;201704;104,2851;1,8;NA;Noroeste
01.1.2;Carnes y derivados;Clase;201704;106,0002;3,3;NA;Cuyo
01.1.2;Carnes y derivados;Clase;201704;103,1587;0,6;NA;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;201704;113,0067;4,4;NA;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;201704;113,5727;4,6;NA;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;201704;113,6932;4,7;NA;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;201704;112,5432;4,2;NA;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;201704;111,9348;2,8;NA;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;201704;105,1668;-1,2;NA;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;201704;106,743;2,5;NA;Noreste
01.1.5;Aceites, grasas y manteca;Clase;201704;121,7937;1,5;NA;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;201704;110,995;-0,2;NA;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201704;107,5817;1,9;NA;GBA
01.1;Alimentos;Grupos;201704;109,6145;2,3;NA;GBA
01.2;Bebidas no alcohólicas;Grupos;201704;106,5938;2;NA;GBA
02.1;Bebidas alcohólicas;Grupos;201704;106,9521;1,6;NA;GBA
02.2;Tabaco;Grupos;201704;111,5975;2,8;NA;GBA
03.1;Prendas de vestir y materiales;Grupos;201704;107,9394;5,6;NA;GBA
03.2;Calzado;Grupos;201704;105,1722;3,4;NA;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201704;105,4116;1,4;NA;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;201704;108,0229;2,7;NA;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;201704;149,2137;12,3;NA;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;201704;103,1592;0,7;NA;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201704;109,836;2,2;NA;GBA
07.1;Adquisición de vehículos;Grupos;201704;103,4924;0,4;NA;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;201704;109,3768;1,5;NA;GBA
07.3;Transporte público;Grupos;201704;100,6579;-0,8;NA;GBA
08.3;Servicios de telefonía e internet;Grupos;201704;118,6578;6,9;NA;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;201704;100,3028;0,3;NA;GBA
09.4;Servicios recreativos y culturales;Grupos;201704;115,1047;6,5;NA;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201704;106,5042;0,8;NA;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;201704;108,6171;2,2;NA;GBA
12.1;Cuidado personal;Grupos;201704;107,0113;2;NA;GBA
01.1.1;Pan y cereales;Clase;201704;108,8026;2,1;NA;GBA
01.1.2;Carnes y derivados;Clase;201704;106,8365;2,5;NA;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;201704;113,7921;5,3;NA;GBA
01.1.5;Aceites, grasas y manteca;Clase;201704;107,6769;2,6;NA;GBA
01.1.6;Frutas;Clase;201704;99,354;-2,9;NA;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;201704;121,4805;0,8;NA;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201704;105,7448;1,2;NA;GBA
01.2.1;Café, té, yerba y cacao;Clase;201704;107,6153;1,8;NA;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201704;106,3074;2;NA;GBA
04.1.1;Alquiler de la vivienda;Clase;201704;109,4185;2,2;NA;GBA
06.4.1;Gastos de prepagas;Clase;201704;105,9955;0;NA;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201704;106,1296;1,1;NA;GBA
0;Nivel general;Nivel general y divisiones COICOP;201705;110,3005;1,5;NA;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;201705;110,4331;1,9;NA;Noreste
0;Nivel general;Nivel general y divisiones COICOP;201705;111,636;1,5;NA;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;201705;111,3091;1,7;NA;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;201705;110,4897;1,7;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201705;109,1784;1,4;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201705;109,8801;1,8;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201705;109,5925;1,1;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201705;110,5564;1,7;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201705;107,5956;2;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201705;111,9322;1,5;NA;Pampeana
01.1;Alimentos;Grupos;201705;110,4815;1,8;NA;Cuyo
01.1;Alimentos;Grupos;201705;107,4254;2,2;NA;Patagonia
01.2;Bebidas no alcohólicas;Grupos;201705;109,4656;1,5;NA;Pampeana
01.2;Bebidas no alcohólicas;Grupos;201705;109,2163;2,1;NA;Noreste
01.2;Bebidas no alcohólicas;Grupos;201705;109,1196;1,5;NA;Noroeste
01.2;Bebidas no alcohólicas;Grupos;201705;111,204;1,6;NA;Cuyo
01.2;Bebidas no alcohólicas;Grupos;201705;109,1815;0,6;NA;Patagonia
02.1;Bebidas alcohólicas;Grupos;201705;112,5877;1,8;NA;Pampeana
02.1;Bebidas alcohólicas;Grupos;201705;111,6946;2,4;NA;Noreste
02.1;Bebidas alcohólicas;Grupos;201705;111,1857;1,9;NA;Noroeste
02.1;Bebidas alcohólicas;Grupos;201705;112,9895;1,5;NA;Cuyo
02.1;Bebidas alcohólicas;Grupos;201705;112,7643;2,2;NA;Patagonia
02.2;Tabaco;Grupos;201705;111,3469;1,2;NA;Pampeana
02.2;Tabaco;Grupos;201705;111,3272;1,4;NA;Noreste
02.2;Tabaco;Grupos;201705;111,3087;1,8;NA;Noroeste
02.2;Tabaco;Grupos;201705;110,9532;1;NA;Cuyo
02.2;Tabaco;Grupos;201705;111,0094;1,7;NA;Patagonia
03.1;Prendas de vestir y materiales;Grupos;201705;112,6349;3,2;NA;Pampeana
03.1;Prendas de vestir y materiales;Grupos;201705;109,4955;3,7;NA;Noreste
03.1;Prendas de vestir y materiales;Grupos;201705;107,9576;2,4;NA;Noroeste
03.1;Prendas de vestir y materiales;Grupos;201705;107,8498;2,1;NA;Cuyo
03.1;Prendas de vestir y materiales;Grupos;201705;108,1244;1,5;NA;Patagonia
03.2;Calzado;Grupos;201705;105,9872;1,9;NA;Pampeana
03.2;Calzado;Grupos;201705;102,6783;4,7;NA;Noreste
03.2;Calzado;Grupos;201705;107,551;0,7;NA;Noroeste
03.2;Calzado;Grupos;201705;100,2784;2;NA;Cuyo
03.2;Calzado;Grupos;201705;104,2618;0,3;NA;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201705;109,062;1,7;NA;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201705;115,895;1,2;NA;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201705;110,1215;2,1;NA;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201705;118,2408;4,9;NA;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201705;114,5874;5,7;NA;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;201705;132,4725;1,1;NA;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;201705;123,7371;1,3;NA;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;201705;157,5096;4;NA;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;201705;143,2847;2;NA;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;201705;135,0374;1;NA;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;201705;108,1648;3,9;NA;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;201705;109,1434;3,9;NA;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;201705;108,2148;4,2;NA;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;201705;108,1716;4,1;NA;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;201705;106,9363;3,4;NA;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201705;113,5514;2,2;NA;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201705;113,8781;2,5;NA;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201705;113,4746;2,3;NA;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201705;113,7973;2,1;NA;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201705;114,8418;2;NA;Patagonia
07.1;Adquisición de vehículos;Grupos;201705;106,0753;1,3;NA;Pampeana
07.1;Adquisición de vehículos;Grupos;201705;107,0518;2,1;NA;Noreste
07.1;Adquisición de vehículos;Grupos;201705;107,6207;1,1;NA;Noroeste
07.1;Adquisición de vehículos;Grupos;201705;108,488;1,2;NA;Cuyo
07.1;Adquisición de vehículos;Grupos;201705;108,3888;1,6;NA;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;201705;106,7375;0,2;NA;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;201705;102,6965;0,8;NA;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;201705;107,0892;0,5;NA;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;201705;107,6156;1;NA;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;201705;107,2772;0,4;NA;Patagonia
07.3;Transporte público;Grupos;201705;110,3167;1,5;NA;Pampeana
07.3;Transporte público;Grupos;201705;107,3568;4,6;NA;Noreste
07.3;Transporte público;Grupos;201705;110,8271;2,5;NA;Noroeste
07.3;Transporte público;Grupos;201705;114,1315;-2,2;NA;Cuyo
07.3;Transporte público;Grupos;201705;109,4223;-1,4;NA;Patagonia
08.3;Servicios de telefonía e internet;Grupos;201705;119,5816;0,9;NA;Pampeana
08.3;Servicios de telefonía e internet;Grupos;201705;120,4446;0,3;NA;Noreste
08.3;Servicios de telefonía e internet;Grupos;201705;120,3891;0,2;NA;Noroeste
08.3;Servicios de telefonía e internet;Grupos;201705;117,4702;0;NA;Cuyo
08.3;Servicios de telefonía e internet;Grupos;201705;115,2109;0;NA;Patagonia
09.4;Servicios recreativos y culturales;Grupos;201705;114,9541;0,9;NA;Pampeana
09.4;Servicios recreativos y culturales;Grupos;201705;110,3549;0,4;NA;Noreste
09.4;Servicios recreativos y culturales;Grupos;201705;117,7352;3;NA;Noroeste
09.4;Servicios recreativos y culturales;Grupos;201705;118,3298;5,3;NA;Cuyo
09.4;Servicios recreativos y culturales;Grupos;201705;117,3972;2,5;NA;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201705;110,0475;2,3;NA;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201705;114,0254;0,6;NA;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201705;109,0052;1,8;NA;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201705;111,2218;1,5;NA;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201705;110,6899;3,3;NA;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;201705;109,9603;2,1;NA;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;201705;114,4334;3;NA;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201705;109,1995;1,8;NA;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201705;107,9085;0,9;NA;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;201705;108,2579;0,4;NA;Patagonia
12.1;Cuidado personal;Grupos;201705;108,2663;1;NA;Pampeana
12.1;Cuidado personal;Grupos;201705;110,1535;2,4;NA;Noreste
12.1;Cuidado personal;Grupos;201705;107,4631;1,2;NA;Noroeste
12.1;Cuidado personal;Grupos;201705;108,2218;2,2;NA;Cuyo
12.1;Cuidado personal;Grupos;201705;109,3701;1;NA;Patagonia
01.1.1;Pan y cereales;Clase;201705;108,3853;1,1;NA;Pampeana
01.1.1;Pan y cereales;Clase;201705;108,1287;1,7;NA;Noreste
01.1.1;Pan y cereales;Clase;201705;108,9839;1,3;NA;Noroeste
01.1.1;Pan y cereales;Clase;201705;110,2543;-0,2;NA;Cuyo
01.1.1;Pan y cereales;Clase;201705;107,687;1,9;NA;Patagonia
01.1.2;Carnes y derivados;Clase;201705;106,3957;1,2;NA;Pampeana
01.1.2;Carnes y derivados;Clase;201705;107,5789;1,3;NA;Noreste
04.1.1;Alquiler de la vivienda;Clase;201705;114,9902;5,8;NA;Patagonia
06.4.1;Gastos de prepagas;Clase;201705;107,5058;0;NA;Pampeana
06.4.1;Gastos de prepagas;Clase;201705;112,3761;2,5;NA;Noreste
06.4.1;Gastos de prepagas;Clase;201705;103,3824;0;NA;Noroeste
06.4.1;Gastos de prepagas;Clase;201705;107,4263;-0,8;NA;Cuyo
06.4.1;Gastos de prepagas;Clase;201705;106,7866;0;NA;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201705;106,199;-0,3;NA;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201705;102,3367;0,6;NA;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201705;106,6192;0,3;NA;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201705;107,2264;1;NA;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201705;107,2362;0,2;NA;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;201705;110,4607;1,3;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201705;110,3615;1,1;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201705;111,639;1,9;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201705;107,9072;0,6;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201705;118,0458;1,9;NA;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201705;106,2886;3;NA;GBA
06;Salud;Nivel general y divisiones COICOP;201705;109,7879;1,5;NA;GBA
07;Transporte;Nivel general y divisiones COICOP;201705;106,2149;1,1;NA;GBA
08;Comunicación;Nivel general y divisiones COICOP;201705;118,1821;0;NA;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;201705;109,3191;0,9;NA;GBA
10;Educación;Nivel general y divisiones COICOP;201705;118,5362;1,9;NA;GBA
01.1.6;Frutas;Clase;201910;207,6717;7,7;42,9;Noreste
01.1.6;Frutas;Clase;201910;206,4113;5,6;36,5;Noroeste
01.1.6;Frutas;Clase;201910;224,3963;4,6;36,3;Cuyo
01.1.6;Frutas;Clase;201910;218,9657;4,7;42,3;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;201910;241,5452;-0,5;41,4;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;201910;247,7227;-0,7;47,4;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;201910;244,8492;-3,1;34,4;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;201910;272,3489;-2;36,1;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;201910;229,8999;3,3;43,8;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201910;271,8227;3,7;57,2;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201910;266,8014;2,9;59,2;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201910;265,3289;2,2;57,6;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201910;262,0386;4,3;54,3;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201910;258,3265;4,2;55,2;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;201910;282,1074;3,6;50,7;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;201910;273,1196;2,5;49,5;Noreste
01.2.1;Café, té, yerba y cacao;Clase;201910;274,0256;2,6;53,9;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;201910;277,7753;2,4;48,1;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;201910;286,4347;3,8;53,9;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201910;266,9583;4,6;58,4;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201910;268,8366;3,3;52;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201910;261,5485;2;55,2;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201910;274,1999;5;58;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201910;276,5954;4,7;59,5;Patagonia
04.1.1;Alquiler de la vivienda;Clase;201910;197,3406;2,5;27,5;Pampeana
04.1.1;Alquiler de la vivienda;Clase;201910;218,3936;0,3;28;Noreste
04.1.1;Alquiler de la vivienda;Clase;201910;199,4206;1,5;31,4;Noroeste
04.1.1;Alquiler de la vivienda;Clase;201910;208,9027;3,9;28,1;Cuyo
04.1.1;Alquiler de la vivienda;Clase;201910;204,1554;1,7;26,9;Patagonia
06.4.1;Gastos de prepagas;Clase;201910;255,8033;3,9;47;Pampeana
06.4.1;Gastos de prepagas;Clase;201910;251,5012;3,7;43,5;Noreste
06.4.1;Gastos de prepagas;Clase;201910;254,2199;2,7;49;Noroeste
06.4.1;Gastos de prepagas;Clase;201910;259,3851;5,8;48,4;Cuyo
06.4.1;Gastos de prepagas;Clase;201910;276,4261;4,3;52,4;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201910;260,3273;2,7;25,8;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201910;264,6652;3;23;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201910;259,631;2,4;22,9;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201910;258,3479;2,9;30;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201910;298,2491;2,4;30,4;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;201910;260,2101;3,2;49,7;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201910;263,9796;2,5;51,2;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201910;221,6366;6,4;48,5;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201910;225,8875;4,6;47;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201910;291,3924;2;40,8;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201910;274,3482;8,7;63,4;GBA
06;Salud;Nivel general y divisiones COICOP;201910;285,3789;4,6;64,3;GBA
07;Transporte;Nivel general y divisiones COICOP;201910;264,6173;2,5;42,6;GBA
08;Comunicación;Nivel general y divisiones COICOP;201910;288,7268;0,1;56;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;201910;244,9917;2,3;50,6;GBA
10;Educación;Nivel general y divisiones COICOP;201910;243,7719;1,3;43,6;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201910;235,7793;2,6;45,8;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201910;257,2619;3,7;50,9;GBA
01.1;Alimentos;Grupos;201910;264,3277;2,1;50,8;GBA
01.2;Bebidas no alcohólicas;Grupos;201910;261,6998;5;54,3;GBA
02.1;Bebidas alcohólicas;Grupos;201910;202,5701;6,3;35,3;GBA
02.2;Tabaco;Grupos;201910;236,2592;6,5;58,8;GBA
03.1;Prendas de vestir y materiales;Grupos;201910;225,0503;4,5;45,1;GBA
03.2;Calzado;Grupos;201910;228,3535;4,8;52,8;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201910;222,8195;3,9;40,5;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;201910;254,0047;1,7;39,4;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;201910;480,7124;0,4;39,7;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;201910;277,4755;13;66,2;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201910;342,2155;5,3;86,5;GBA
07.1;Adquisición de vehículos;Grupos;201910;309,3534;5,1;57,4;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;201910;259,1187;2,3;34,5;GBA
07.3;Transporte público;Grupos;201910;243,9399;0,7;43,5;GBA
08.3;Servicios de telefonía e internet;Grupos;201910;288,4406;0;55,8;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;201910;267,7242;2;74,4;GBA
09.4;Servicios recreativos y culturales;Grupos;201910;231,7586;2,9;40,7;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201910;246,4909;3,2;48,1;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;201910;236,7015;2,6;45,7;GBA
12.1;Cuidado personal;Grupos;201910;264,552;3,7;58,5;GBA
01.1.1;Pan y cereales;Clase;201910;274,9045;1,9;46,5;GBA
01.1.2;Carnes y derivados;Clase;201910;244,9304;1,6;48,9;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;201910;304,594;3,4;69,8;GBA
01.1.5;Aceites, grasas y manteca;Clase;201910;295,7573;4,4;59,5;GBA
01.1.6;Frutas;Clase;201910;224,2133;5;36,1;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;201910;253,2125;-1,4;36,8;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201910;265,2809;4,1;61;GBA
